CMDLINE /usr/bin/python3.5 SingleTest.py 3 7
MEM 8.914062 1498748687.8343
MEM 24.992188 1498748687.9346
MEM 30.164062 1498748688.0350
MEM 30.667969 1498748688.1353
MEM 35.335938 1498748688.2357
MEM 37.730469 1498748688.3360
MEM 39.644531 1498748688.4363
MEM 52.515625 1498748688.5366
MEM 62.925781 1498748688.6370
MEM 145.183594 1498748688.7373
MEM 302.835938 1498748688.8377
MEM 373.046875 1498748688.9381
MEM 441.046875 1498748689.0384
MEM 511.046875 1498748689.1388
MEM 532.582031 1498748689.2392
MEM 951.187500 1498748689.3397
MEM 1238.417969 1498748689.4403
MEM 1552.484375 1498748689.5407
MEM 1696.171875 1498748689.6411
MEM 1950.859375 1498748689.7416
MEM 2218.265625 1498748689.8421
MEM 2192.949219 1498748689.9425
MEM 1464.210938 1498748690.0429
MEM 1295.632812 1498748690.1433
MEM 1715.714844 1498748690.2438
MEM 1753.550781 1498748690.3442
MEM 1915.480469 1498748690.4447
MEM 1213.367188 1498748690.5452
MEM 1482.480469 1498748690.6457
MEM 1925.011719 1498748690.7463
MEM 2189.660156 1498748690.8467
MEM 2363.792969 1498748690.9470
MEM 2536.167969 1498748691.0475
MEM 2745.050781 1498748691.1481
MEM 3009.933594 1498748691.2485
MEM 65.671875 1498748691.3489
