CMDLINE /usr/bin/python3.5 SingleTest.py 1 8
MEM 3.847656 1497827625.5189
MEM 16.285156 1497827625.6193
MEM 26.082031 1497827625.7196
MEM 30.964844 1497827625.8199
MEM 32.097656 1497827625.9202
MEM 36.375000 1497827626.0205
MEM 38.898438 1497827626.1208
MEM 41.804688 1497827626.2211
MEM 58.968750 1497827626.3215
MEM 65.101562 1497827626.4218
MEM 194.582031 1497827626.5221
MEM 382.582031 1497827626.6225
MEM 566.582031 1497827626.7229
MEM 750.582031 1497827626.8233
MEM 866.578125 1497827626.9236
MEM 934.578125 1497827627.0241
MEM 1000.585938 1497827627.1244
MEM 1064.585938 1497827627.2248
MEM 1128.585938 1497827627.3251
MEM 1194.585938 1497827627.4255
MEM 1258.585938 1497827627.5259
MEM 1320.585938 1497827627.6263
MEM 1386.585938 1497827627.7267
MEM 1452.585938 1497827627.8270
MEM 1518.585938 1497827627.9274
MEM 1586.585938 1497827628.0278
MEM 2036.468750 1497827628.1282
MEM 1631.949219 1497827628.2289
MEM 1639.949219 1497827628.3294
MEM 1813.527344 1497827628.4299
MEM 2297.527344 1497827628.5303
MEM 2780.351562 1497827628.6307
MEM 3228.234375 1497827628.7312
MEM 3616.234375 1497827628.8316
MEM 3881.738281 1497827628.9321
MEM 3939.996094 1497827629.0325
MEM 4448.117188 1497827629.1330
MEM 4744.000000 1497827629.2333
MEM 4916.000000 1497827629.3338
MEM 5082.000000 1497827629.4341
MEM 5254.000000 1497827629.5346
MEM 5420.242188 1497827629.6351
MEM 5539.054688 1497827629.7355
MEM 5713.367188 1497827629.8360
MEM 6061.367188 1497827629.9364
MEM 6379.156250 1497827630.0369
MEM 6865.250000 1497827630.1373
MEM 6582.308594 1497827630.2378
MEM 7080.308594 1497827630.3382
MEM 7567.132812 1497827630.4387
MEM 7303.250000 1497827630.5392
MEM 7817.250000 1497827630.6399
MEM 7185.539062 1497827630.7405
MEM 4046.125000 1497827630.8409
MEM 4554.125000 1497827630.9414
MEM 4740.007812 1497827631.0419
MEM 4657.980469 1497827631.1424
MEM 5162.007812 1497827631.2429
MEM 5671.890625 1497827631.3435
MEM 6167.890625 1497827631.4439
MEM 6571.773438 1497827631.5444
MEM 6933.320312 1497827631.6448
MEM 6933.320312 1497827631.7455
MEM 7417.656250 1497827631.8459
MEM 7767.441406 1497827631.9463
MEM 7927.539062 1497827632.0467
MEM 8089.539062 1497827632.1471
MEM 8251.539062 1497827632.2476
MEM 8409.148438 1497827632.3481
MEM 8489.003906 1497827632.4662
