CMDLINE /usr/bin/python3.5 SingleTest.py 1 4
MEM 8.691406 1497827560.4050
MEM 8.949219 1497827560.5054
MEM 10.441406 1497827560.6059
MEM 20.421875 1497827560.7063
MEM 25.917969 1497827560.8067
MEM 26.421875 1497827560.9070
MEM 27.277344 1497827561.0073
MEM 28.367188 1497827561.1077
MEM 30.843750 1497827561.2081
MEM 30.843750 1497827561.3085
MEM 30.843750 1497827561.4090
MEM 31.093750 1497827561.5096
MEM 31.093750 1497827561.6101
MEM 31.093750 1497827561.7105
MEM 31.093750 1497827561.8111
MEM 31.093750 1497827561.9116
MEM 31.093750 1497827562.0121
MEM 31.093750 1497827562.1125
MEM 31.093750 1497827562.2130
MEM 31.093750 1497827562.3135
MEM 31.093750 1497827562.4139
MEM 31.093750 1497827562.5151
MEM 31.093750 1497827562.6156
MEM 31.093750 1497827562.7161
MEM 31.093750 1497827562.8165
MEM 31.347656 1497827562.9169
MEM 31.605469 1497827563.0174
MEM 32.226562 1497827563.1180
MEM 32.226562 1497827563.2184
MEM 33.183594 1497827563.3190
MEM 34.058594 1497827563.4194
MEM 34.058594 1497827563.5197
MEM 35.066406 1497827563.6201
MEM 36.449219 1497827563.7204
MEM 37.480469 1497827563.8209
MEM 38.769531 1497827563.9213
MEM 39.343750 1497827564.0217
MEM 39.910156 1497827564.1222
MEM 40.550781 1497827564.2227
MEM 41.898438 1497827564.3231
MEM 42.597656 1497827564.4236
MEM 44.250000 1497827564.5239
MEM 45.347656 1497827564.6242
MEM 45.589844 1497827564.7246
MEM 46.488281 1497827564.8253
MEM 48.109375 1497827564.9258
MEM 49.238281 1497827565.0264
MEM 49.535156 1497827565.1270
MEM 50.332031 1497827565.2277
MEM 51.269531 1497827565.3283
MEM 52.128906 1497827565.4289
MEM 53.699219 1497827565.5653
MEM 54.355469 1497827565.6657
MEM 55.023438 1497827565.7663
MEM 55.410156 1497827565.8668
MEM 57.105469 1497827565.9674
MEM 57.949219 1497827566.0680
MEM 59.375000 1497827566.1685
MEM 61.609375 1497827566.2689
MEM 63.507812 1497827566.3693
MEM 65.144531 1497827566.4696
MEM 66.312500 1497827566.5699
MEM 66.664062 1497827566.6703
MEM 67.816406 1497827566.7707
