CMDLINE /usr/bin/python3.5 SingleTest.py 2 7
MEM 4.828125 1498278937.7927
MEM 17.996094 1498278937.8931
MEM 28.503906 1498278937.9934
MEM 31.093750 1498278938.0937
MEM 34.054688 1498278938.1941
MEM 36.828125 1498278938.2944
MEM 38.933594 1498278938.3948
MEM 40.687500 1498278938.4952
MEM 55.437500 1498278938.5955
MEM 64.472656 1498278938.6958
MEM 143.148438 1498278938.7962
MEM 256.316406 1498278938.8966
MEM 320.390625 1498278938.9970
MEM 447.570312 1498278939.0975
MEM 585.777344 1498278939.1980
MEM 900.183594 1498278939.2984
MEM 1125.363281 1498278939.3988
MEM 1311.613281 1498278939.4992
MEM 1603.972656 1498278939.5997
MEM 878.750000 1498278939.7001
MEM 982.417969 1498278939.8004
MEM 982.980469 1498278939.9008
MEM 983.308594 1498278940.0011
MEM 983.976562 1498278940.1015
MEM 984.562500 1498278940.2019
MEM 984.972656 1498278940.3022
MEM 985.636719 1498278940.4026
MEM 985.968750 1498278940.5029
MEM 986.632812 1498278940.6033
MEM 987.218750 1498278940.7037
MEM 987.628906 1498278940.8040
MEM 988.292969 1498278940.9044
MEM 988.625000 1498278941.0047
MEM 989.285156 1498278941.1051
MEM 989.875000 1498278941.2055
MEM 990.285156 1498278941.3058
MEM 990.949219 1498278941.4062
MEM 991.281250 1498278941.5066
MEM 991.945312 1498278941.6072
MEM 992.531250 1498278941.7075
MEM 992.941406 1498278941.8079
MEM 993.605469 1498278941.9084
MEM 993.937500 1498278942.0089
MEM 994.601562 1498278942.1093
MEM 995.187500 1498278942.2098
MEM 995.597656 1498278942.3101
MEM 996.183594 1498278942.4105
MEM 996.593750 1498278942.5109
MEM 999.257812 1498278942.6113
MEM 999.589844 1498278942.7117
MEM 1000.250000 1498278942.8121
MEM 1000.835938 1498278942.9127
MEM 1001.246094 1498278943.0130
MEM 1001.910156 1498278943.1135
MEM 1002.242188 1498278943.2139
MEM 1002.906250 1498278943.3145
MEM 1003.238281 1498278943.4149
MEM 1003.902344 1498278943.5154
MEM 1004.488281 1498278943.6158
MEM 1004.898438 1498278943.7163
MEM 1005.558594 1498278943.8167
MEM 1005.890625 1498278943.9172
MEM 1006.554688 1498278944.0176
MEM 1006.886719 1498278944.1180
MEM 1007.550781 1498278944.2183
MEM 1007.808594 1498278944.3188
MEM 1008.308594 1498278944.4191
MEM 1008.808594 1498278944.5196
MEM 1009.058594 1498278944.6200
MEM 1009.558594 1498278944.7205
MEM 1009.808594 1498278944.8208
MEM 1010.308594 1498278944.9212
MEM 1010.808594 1498278945.0216
MEM 1011.058594 1498278945.1219
MEM 1011.558594 1498278945.2223
MEM 1011.808594 1498278945.3227
MEM 1012.308594 1498278945.4230
