CMDLINE /usr/bin/python3.5 SingleTest.py 1 4
MEM 3.816406 1498007404.8940
MEM 17.988281 1498007404.9944
MEM 27.796875 1498007405.0947
MEM 30.785156 1498007405.1951
MEM 33.742188 1498007405.2954
MEM 36.742188 1498007405.3957
MEM 39.121094 1498007405.4960
MEM 44.601562 1498007405.5964
MEM 63.187500 1498007405.6967
MEM 66.339844 1498007405.7970
