CMDLINE /usr/bin/python3.5 SingleTest.py 4 7
MEM 3.765625 1498007422.3086
MEM 21.941406 1498007422.4090
MEM 29.492188 1498007422.5093
MEM 30.535156 1498007422.6097
MEM 34.542969 1498007422.7100
MEM 36.992188 1498007422.8103
MEM 39.000000 1498007422.9107
MEM 47.605469 1498007423.0110
MEM 62.910156 1498007423.1113
MEM 117.195312 1498007423.2118
MEM 305.355469 1498007423.3122
MEM 415.753906 1498007423.4125
MEM 485.753906 1498007423.5130
MEM 553.773438 1498007423.6134
MEM 623.773438 1498007423.7138
MEM 806.132812 1498007423.8142
MEM 790.953125 1498007423.9146
MEM 966.953125 1498007424.0150
MEM 1044.429688 1498007424.1154
MEM 1114.492188 1498007424.2157
MEM 1182.492188 1498007424.3161
MEM 1250.492188 1498007424.4165
MEM 1376.851562 1498007424.5170
MEM 1302.609375 1498007424.6174
MEM 1657.210938 1498007424.7178
MEM 2105.570312 1498007424.8183
MEM 2359.929688 1498007424.9188
MEM 2628.289062 1498007425.0192
MEM 2798.289062 1498007425.1196
MEM 2965.234375 1498007425.2200
MEM 3363.601562 1498007425.3205
MEM 3567.906250 1498007425.4209
MEM 3767.601562 1498007425.5213
MEM 2240.339844 1498007425.6218
MEM 2530.140625 1498007425.7222
MEM 3000.652344 1498007425.8226
MEM 3261.011719 1498007425.9230
MEM 3543.371094 1498007426.0234
MEM 3717.371094 1498007426.1238
MEM 3888.324219 1498007426.2243
MEM 4300.683594 1498007426.3247
MEM 4501.000000 1498007426.4252
MEM 4694.683594 1498007426.5257
MEM 3147.894531 1498007426.6263
MEM 3452.343750 1498007426.7267
MEM 3711.375000 1498007426.8271
MEM 4192.093750 1498007426.9275
MEM 4446.453125 1498007427.0280
MEM 4750.812500 1498007427.1283
MEM 4924.812500 1498007427.2287
MEM 5075.757812 1498007427.3292
MEM 5470.125000 1498007427.4300
MEM 5664.429688 1498007427.5304
MEM 5856.125000 1498007427.6308
MEM 66.097656 1498007427.7312
