CMDLINE /usr/bin/python3.5 SingleTest.py 1 5
MEM 3.742188 1498738003.4998
MEM 22.183594 1498738003.6003
MEM 29.816406 1498738003.7006
MEM 30.832031 1498738003.8010
MEM 34.847656 1498738003.9013
MEM 37.035156 1498738004.0017
MEM 39.300781 1498738004.1021
MEM 45.824219 1498738004.2024
MEM 63.445312 1498738004.3028
MEM 73.863281 1498738004.4031
MEM 75.925781 1498738004.5035
MEM 75.925781 1498738004.6039
MEM 75.925781 1498738004.7042
MEM 75.925781 1498738004.8046
MEM 75.925781 1498738004.9050
MEM 76.183594 1498738005.0053
MEM 76.183594 1498738005.1058
MEM 76.183594 1498738005.2061
MEM 76.183594 1498738005.3065
MEM 76.183594 1498738005.4068
MEM 76.183594 1498738005.5072
MEM 76.183594 1498738005.6076
MEM 76.183594 1498738005.7079
MEM 76.441406 1498738005.8082
MEM 76.441406 1498738005.9085
MEM 76.441406 1498738006.0089
MEM 76.441406 1498738006.1092
MEM 76.441406 1498738006.2096
MEM 76.441406 1498738006.3100
MEM 76.441406 1498738006.4105
MEM 76.699219 1498738006.5108
MEM 76.699219 1498738006.6112
MEM 76.699219 1498738006.7116
MEM 76.699219 1498738006.8120
MEM 76.699219 1498738006.9123
MEM 76.699219 1498738007.0127
MEM 76.699219 1498738007.1130
MEM 76.699219 1498738007.2134
MEM 76.699219 1498738007.3139
MEM 76.957031 1498738007.4143
MEM 76.957031 1498738007.5147
MEM 76.957031 1498738007.6151
MEM 76.957031 1498738007.7154
MEM 76.957031 1498738007.8158
MEM 76.957031 1498738007.9162
MEM 76.957031 1498738008.0166
MEM 76.957031 1498738008.1172
MEM 77.214844 1498738008.2177
MEM 77.214844 1498738008.3181
MEM 77.214844 1498738008.4187
MEM 77.214844 1498738008.5193
MEM 77.214844 1498738008.6199
MEM 77.214844 1498738008.7204
MEM 77.214844 1498738008.8208
MEM 77.214844 1498738008.9212
MEM 77.472656 1498738009.0215
MEM 77.472656 1498738009.1220
MEM 77.472656 1498738009.2223
MEM 77.472656 1498738009.3227
MEM 77.472656 1498738009.4231
MEM 77.472656 1498738009.5236
MEM 77.472656 1498738009.6240
MEM 77.472656 1498738009.7244
MEM 77.730469 1498738009.8247
MEM 77.730469 1498738009.9251
MEM 77.730469 1498738010.0255
MEM 77.730469 1498738010.1259
MEM 77.730469 1498738010.2263
MEM 77.730469 1498738010.3266
MEM 77.730469 1498738010.4269
MEM 77.730469 1498738010.5272
MEM 77.988281 1498738010.6276
MEM 77.988281 1498738010.7286
MEM 77.988281 1498738010.8290
MEM 77.988281 1498738010.9294
MEM 77.988281 1498738011.0299
MEM 77.988281 1498738011.1303
MEM 77.988281 1498738011.2307
MEM 77.988281 1498738011.3310
MEM 78.246094 1498738011.4314
MEM 78.246094 1498738011.5318
MEM 78.246094 1498738011.6322
MEM 76.976562 1498738011.7327
MEM 66.757812 1498738011.8331
