CMDLINE /usr/bin/python3.5 SingleTest.py 2 5
MEM 4.832031 1498283396.8641
MEM 16.269531 1498283396.9646
MEM 25.160156 1498283397.0650
MEM 30.261719 1498283397.1654
MEM 30.781250 1498283397.2659
MEM 33.753906 1498283397.3663
MEM 36.117188 1498283397.4667
MEM 38.207031 1498283397.5671
MEM 39.554688 1498283397.6675
MEM 45.339844 1498283397.7680
MEM 58.066406 1498283397.8684
MEM 63.972656 1498283397.9689
MEM 84.015625 1498283398.0693
MEM 85.851562 1498283398.1700
MEM 85.851562 1498283398.2706
MEM 85.851562 1498283398.3712
MEM 85.851562 1498283398.4718
MEM 85.851562 1498283398.5724
MEM 85.851562 1498283398.6730
MEM 85.851562 1498283398.7737
MEM 85.851562 1498283398.8745
MEM 85.851562 1498283398.9754
MEM 85.851562 1498283399.0762
MEM 85.851562 1498283399.1768
MEM 85.851562 1498283399.2775
MEM 85.851562 1498283399.3782
MEM 85.851562 1498283399.4792
MEM 85.851562 1498283399.5798
MEM 85.851562 1498283399.6804
MEM 85.851562 1498283399.7810
MEM 85.851562 1498283399.8817
MEM 85.851562 1498283399.9824
MEM 85.851562 1498283400.0831
MEM 85.851562 1498283400.1837
MEM 85.851562 1498283400.2843
MEM 85.851562 1498283400.3850
MEM 85.851562 1498283400.4856
MEM 85.851562 1498283400.5863
MEM 85.851562 1498283400.6869
MEM 85.851562 1498283400.7875
MEM 85.851562 1498283400.8882
MEM 85.851562 1498283400.9888
MEM 85.851562 1498283401.0894
MEM 85.851562 1498283401.1900
MEM 85.851562 1498283401.2906
MEM 85.851562 1498283401.3913
MEM 85.851562 1498283401.4919
MEM 85.851562 1498283401.5925
MEM 85.851562 1498283401.6931
MEM 85.851562 1498283401.7938
MEM 85.851562 1498283401.8944
MEM 85.851562 1498283401.9954
MEM 85.851562 1498283402.0962
MEM 85.851562 1498283402.1969
MEM 85.851562 1498283402.2975
MEM 86.105469 1498283402.3981
MEM 86.105469 1498283402.4988
MEM 86.105469 1498283402.5994
MEM 86.105469 1498283402.7000
MEM 86.105469 1498283402.8006
MEM 86.105469 1498283402.9013
MEM 86.105469 1498283403.0019
MEM 86.105469 1498283403.1025
MEM 86.105469 1498283403.2031
MEM 86.105469 1498283403.3037
MEM 86.105469 1498283403.4044
MEM 86.105469 1498283403.5050
MEM 86.105469 1498283403.6057
MEM 86.105469 1498283403.7064
MEM 86.105469 1498283403.8070
MEM 86.105469 1498283403.9076
MEM 86.105469 1498283404.0082
MEM 86.105469 1498283404.1090
MEM 86.105469 1498283404.2097
MEM 86.105469 1498283404.3103
MEM 86.105469 1498283404.4109
MEM 86.105469 1498283404.5115
MEM 86.105469 1498283404.6122
MEM 86.105469 1498283404.7128
MEM 86.105469 1498283404.8135
MEM 86.105469 1498283404.9141
MEM 86.105469 1498283405.0147
MEM 86.105469 1498283405.1156
MEM 86.105469 1498283405.2163
MEM 86.105469 1498283405.3169
MEM 86.105469 1498283405.4177
MEM 86.105469 1498283405.5183
MEM 86.105469 1498283405.6189
MEM 86.105469 1498283405.7195
MEM 86.105469 1498283405.8201
MEM 86.105469 1498283405.9207
MEM 86.105469 1498283406.0214
MEM 86.105469 1498283406.1219
MEM 86.105469 1498283406.2225
MEM 86.105469 1498283406.3231
MEM 86.105469 1498283406.4237
MEM 86.363281 1498283406.5243
MEM 86.363281 1498283406.6250
MEM 86.363281 1498283406.7257
MEM 86.363281 1498283406.8263
MEM 86.363281 1498283406.9270
MEM 86.363281 1498283407.0276
MEM 86.363281 1498283407.1286
MEM 86.363281 1498283407.2293
MEM 86.363281 1498283407.3299
MEM 86.363281 1498283407.4306
MEM 86.363281 1498283407.5312
MEM 86.363281 1498283407.6318
MEM 86.363281 1498283407.7325
MEM 86.363281 1498283407.8331
MEM 86.363281 1498283407.9336
MEM 86.363281 1498283408.0344
MEM 86.363281 1498283408.1349
MEM 86.363281 1498283408.2356
MEM 86.363281 1498283408.3362
MEM 86.363281 1498283408.4368
MEM 86.363281 1498283408.5374
MEM 86.363281 1498283408.6380
MEM 86.363281 1498283408.7386
MEM 86.363281 1498283408.8393
MEM 86.363281 1498283408.9399
MEM 86.363281 1498283409.0405
MEM 86.363281 1498283409.1411
MEM 86.363281 1498283409.2419
MEM 86.363281 1498283409.3425
MEM 86.363281 1498283409.4431
MEM 86.363281 1498283409.5438
MEM 86.363281 1498283409.6444
MEM 86.363281 1498283409.7450
MEM 86.363281 1498283409.8456
MEM 86.363281 1498283409.9462
MEM 86.363281 1498283410.0468
MEM 86.363281 1498283410.1474
MEM 86.363281 1498283410.2480
MEM 86.363281 1498283410.3486
MEM 86.363281 1498283410.4492
MEM 86.363281 1498283410.5499
MEM 86.363281 1498283410.6505
MEM 86.621094 1498283410.7511
MEM 86.621094 1498283410.8518
MEM 86.621094 1498283410.9524
MEM 86.621094 1498283411.0532
MEM 86.621094 1498283411.1538
MEM 86.621094 1498283411.2544
MEM 86.621094 1498283411.3549
MEM 86.621094 1498283411.4556
MEM 86.621094 1498283411.5562
MEM 86.621094 1498283411.6569
MEM 86.621094 1498283411.7575
MEM 86.621094 1498283411.8581
MEM 86.621094 1498283411.9587
MEM 86.621094 1498283412.0594
MEM 86.621094 1498283412.1600
MEM 86.621094 1498283412.2612
MEM 86.621094 1498283412.3618
MEM 86.621094 1498283412.4626
MEM 86.621094 1498283412.5633
MEM 86.621094 1498283412.6639
MEM 86.621094 1498283412.7645
MEM 86.621094 1498283412.8651
MEM 86.621094 1498283412.9658
MEM 86.621094 1498283413.0664
MEM 86.621094 1498283413.1670
MEM 86.621094 1498283413.2677
MEM 86.621094 1498283413.3684
MEM 86.621094 1498283413.4690
MEM 86.621094 1498283413.5697
MEM 86.621094 1498283413.6703
MEM 86.621094 1498283413.7709
MEM 86.621094 1498283413.8716
MEM 86.621094 1498283413.9723
MEM 86.621094 1498283414.0730
MEM 86.621094 1498283414.1736
MEM 86.621094 1498283414.2743
MEM 86.621094 1498283414.3761
MEM 86.621094 1498283414.4768
MEM 86.621094 1498283414.5774
MEM 86.621094 1498283414.6780
MEM 86.621094 1498283414.7785
MEM 86.878906 1498283414.8791
MEM 86.878906 1498283414.9798
MEM 86.878906 1498283415.0804
MEM 86.878906 1498283415.1810
MEM 86.878906 1498283415.2817
MEM 86.878906 1498283415.3823
MEM 86.878906 1498283415.4830
MEM 86.878906 1498283415.5837
MEM 86.878906 1498283415.6843
MEM 86.878906 1498283415.7850
MEM 86.878906 1498283415.8856
MEM 86.878906 1498283415.9862
MEM 86.878906 1498283416.0868
MEM 86.878906 1498283416.1875
MEM 86.878906 1498283416.2881
MEM 86.878906 1498283416.3887
MEM 86.878906 1498283416.4893
MEM 86.878906 1498283416.5900
MEM 86.878906 1498283416.6906
MEM 86.878906 1498283416.7912
