CMDLINE /usr/bin/python3.5 SingleTest.py 1 7
MEM 3.781250 1498446960.3714
MEM 17.652344 1498446960.4718
MEM 27.949219 1498446960.5721
MEM 30.683594 1498446960.6724
MEM 33.656250 1498446960.7728
MEM 36.328125 1498446960.8731
MEM 38.886719 1498446960.9734
MEM 43.871094 1498446961.0737
MEM 63.011719 1498446961.1740
MEM 65.488281 1498446961.2744
MEM 176.484375 1498446961.3747
MEM 228.746094 1498446961.4753
MEM 570.929688 1498446961.5757
MEM 769.359375 1498446961.6761
MEM 590.976562 1498446961.7766
MEM 838.906250 1498446961.8770
MEM 1005.523438 1498446961.9775
MEM 66.035156 1498446962.0779
